assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	PXXASNP    ,	,	2205,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2205,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2210,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2210,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2230,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2230,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2300,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2300,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2310,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2310,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2320,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2320,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2330,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2330,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2400,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2400,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2410,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2410,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2420,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2420,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2425,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2425,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2430,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2430,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2440,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2440,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2450,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2450,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2451,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2451,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2460,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2460,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2470,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2470,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2480,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2480,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASNP    ,	,	2490,	2021/10/15 下午 11:04:10,	S18534    ,	Y,	2070,	PXXASNP    ,	ChipMOS      ,	TSOP2-54CME    ,	054TSAS004               ,	P172X.21                                          ,	228,	0,	2070,	A2,	N,	TSOP  ,	FQ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	MT2021090492             ,	N,	N,	0,	0,	20211015,	230410,	2021/10/15 上午 12:00:00,	AAS054TS1001B       ,	,	      ,	M,	                         ,	          ,	               ,	M12L64164AY1AM{M6CX4-PPMC}                        ,	PROD        ,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/23 上午 12:00:00,	2021/10/23 上午 12:00:00,	12,	,	 P Q L D B                                                                      ,	A0803CB0713         ,	24,	Y1,	     ,	AS99    ,	1081G631C1               ,	,	,	                                   ,	PXXASNP,	PXXASNP    ,	,	2490,	2021/10/15 下午 11:04:10,	S18534    ,	Y,
	PXXASPP    ,	,	2000,	2021/11/10 下午 09:10:15,	S18534    ,	Y,	2070,	PXXASPP    ,	ChipMOS      ,	DFN-08YQ2AW    ,	008YQAS031               ,	P1B5P.01                                          ,	191,	0,	2070,	A2,	N,	TSOP  ,	FQ,	F50L1G41LBME1AM{M4RFA 78*258}                     ,	MT2021110552             ,	N,	N,	0,	0,	20211110,	211015,	2021/11/10 上午 12:00:00,	AAS008YQ2014A       ,	,	      ,	M,	                         ,	          ,	               ,	F50L1G41LBME1AM{M4RFA 78*258}                     ,	PROD        ,	2021/11/13 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/15 上午 12:00:00,	2021/11/15 上午 12:00:00,	,	12,	,	 M L F C B                                                                      ,	A0803CB1228         ,	14,	Y1,	     ,	AS99    ,	10819240HD               ,	,	,	                                   ,	PXXASPP,	PXXASPP    ,	,	2000,	2021/11/10 下午 09:10:15,	S18534    ,	Y,
	PXXASPP    ,	,	2003,	2021/11/10 下午 09:10:15,	S18534    ,	Y,	2070,	PXXASPP    ,	ChipMOS      ,	DFN-08YQ2AW    ,	008YQAS031               ,	P1B5P.01                                          ,	191,	0,	2070,	A2,	N,	TSOP  ,	FQ,	F50L1G41LBME1AM{M4RFA 78*258}                     ,	MT2021110552             ,	N,	N,	0,	0,	20211110,	211015,	2021/11/10 上午 12:00:00,	AAS008YQ2014A       ,	,	      ,	M,	                         ,	          ,	               ,	F50L1G41LBME1AM{M4RFA 78*258}                     ,	PROD        ,	2021/11/13 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/15 上午 12:00:00,	2021/11/15 上午 12:00:00,	,	12,	,	 M L F C B                                                                      ,	A0803CB1228         ,	14,	Y1,	     ,	AS99    ,	10819240HD               ,	,	,	                                   ,	PXXASPP,	PXXASPP    ,	,	2003,	2021/11/10 下午 09:10:15,	S18534    ,	Y,
